,Precision,Recall,RMSE, R^2,time to fit,time to predict,rank,maxIter,regParam
248,0.9387160777737216,0.1116652320925093,0.9958519170665664,-0.0291209058370529,79.459,8.334,175,10,0.01
249,0.9575588748424329,0.0725755977559766,0.854189617221103,0.2428438580820275,74.379,8.295,175,10,0.031622776601683
250,0.9431502478148924,0.1017250630625268,0.8854259442679807,0.1864554130834459,74.215,8.794,175,10,0.0001
251,0.94113494784231,0.0951936841609522,0.8773788315956512,0.2011758660439577,78.763,8.491,175,10,1e-05
252,0.9482485221652216,0.0906488564645929,0.871304323789161,0.212198847944429,75.944,8.458,180,10,0.1
253,0.9511658343228238,0.0825155938410575,0.8655764680605359,0.2225226330537832,77.486,7.979,180,10,0.001
254,0.948288299870531,0.1111146966985386,0.9197615913550428,0.1221356500334415,77.71,8.213,180,10,0.0031622776601680004
255,0.9452253953000864,0.1125448556242538,0.9837968590895608,-0.0043561344993825,77.597,8.343,180,10,0.01
256,0.951744301378274,0.0701760270352418,0.8539677797074106,0.2432370818389941,103.669,8.119,180,10,0.031622776601683
257,0.941387128539398,0.1033179992693492,0.8848896101280403,0.1874407006465384,92.544,9.401,180,10,0.0001
258,0.9462557689735732,0.0997239519760836,0.8771398791794103,0.2016109231870276,105.079,8.44,180,10,1e-05
259,0.9470561748617526,0.0916580960683002,0.8708858300535472,0.2129554393255169,97.498,8.816,185,10,0.1
260,0.9393782083720904,0.1084240488017881,0.9209060776182956,0.1199495861880143,96.357,8.676,185,10,0.001
261,0.9353418413764852,0.1080245443993277,0.9903628129515606,-0.0178072089286276,98.108,8.518,185,10,0.0031622776601680004
262,0.959039053213062,0.0720390713444534,0.854050062194252,0.2430912418290768,105.172,8.7,185,10,0.01
263,0.9358884561220396,0.1029920993483901,0.8825560666744169,0.1917206520715947,105.951,8.442,185,10,0.031622776601683
264,0.9477150260164496,0.096972088096872,0.8760358067985203,0.203619552785476,98.62,8.956,185,10,0.0001
265,0.9540429524086858,0.0905667850692899,0.8704469648920699,0.2137484695851143,103.75,9.161,185,10,1e-05
266,0.948617756634904,0.0803095791116695,0.8653029921754567,0.2230138380031227,101.339,8.748,190,10,0.1
267,0.9374264973757888,0.1085552439139515,0.9160432149480576,0.1292192940273102,105.008,9.083,190,10,0.001
268,0.9289494924097712,0.1094245512306591,0.9784380917959484,0.0065555745709358,105.06,8.556,190,10,0.0031622776601680004
269,0.9592475422936532,0.0712840222862439,0.8538081760495583,0.2435199282082641,114.729,8.604,190,10,0.01
270,0.9410580421136248,0.1001805764095386,0.8809379115654136,0.1946818743151832,109.977,8.632,190,10,0.031622776601683
271,0.9414406726920088,0.0956476004497987,0.8749096553636333,0.2056657443349252,110.203,9.116,190,10,0.0001
272,0.9435864657165848,0.0898139406600712,0.8700129066308083,0.2145324205773068,102.653,9.271,190,10,1e-05
273,0.9525771450771452,0.0802646724171855,0.8648970683880653,0.2237426536670556,106.394,8.636,195,10,0.1
274,0.9360823799020412,0.1085497270390517,0.9134958857007022,0.1340554873244867,106.407,8.799,195,10,0.001
275,0.9260358206124808,0.1109590865183753,0.9733181767094624,0.0169252512214831,112.368,9.459,195,10,0.0031622776601680004
276,0.9514820614274744,0.0717717172567814,0.8542626915070451,0.2427143060248925,105.589,8.237,195,10,0.01
277,0.9373410031330436,0.1042628709676204,0.8828201299008822,0.1912369008607436,103.325,9.026,195,10,0.031622776601683
278,0.9485767086315204,0.0970234474794765,0.8769616131627774,0.2019354123158628,113.263,8.492,195,10,0.0001
279,0.9508719058519628,0.0906807316763031,0.8711322076261434,0.2125100593440747,107.856,8.141,195,10,1e-05
280,0.9481123080912882,0.0816017700602216,0.8656672267351974,0.2223595821452054,108.116,8.194,200,10,0.1
281,0.9383035715768754,0.1079532486301786,0.9120429724366153,0.1368078625717244,107.932,8.618,200,10,0.001
282,0.9331493516983068,0.1083475962416626,0.9620281227281984,0.0395994305961985,105.984,9.033,200,10,0.0031622776601680004
283,0.955207824274491,0.0700483019725238,0.8540410269693722,0.2431072568262561,115.06,8.536,200,10,0.01
284,0.9370900247270628,0.1002805080453512,0.8830322741938181,0.1908481578202645,118.489,8.878,200,10,0.031622776601683
285,0.9464795567236808,0.0989454445827522,0.8765069083102727,0.2027627912056527,113.102,8.731,200,10,0.0001
286,0.950044002100584,0.0920277721847532,0.8705449913549761,0.2135713702339731,117.515,9.023,200,10,1e-05
287,0.9455124188284276,0.0818337748403466,0.8652844578133164,0.2230471229652784,122.965,8.499,205,10,0.1
288,0.9439559159028806,0.1027666116410472,0.9114050193390228,0.1380150063618508,120.446,7.348,205,10,0.001
289,0.9322056551511234,0.1053521791671675,0.9633540815584976,0.0369501749628117,120.075,7.299,205,10,0.0031622776601680004
290,0.9533471909902116,0.0723078012091538,0.8540684921623407,0.2430585740607771,130.565,6.597,205,10,0.01
291,0.937979045221577,0.1025758312194076,0.8813653323679091,0.1939002228087704,127.997,6.901,205,10,0.031622776601683
292,0.941791337408096,0.0952946056959207,0.8758734917870944,0.2039146378153208,120.827,6.948,205,10,0.0001
293,0.9557761190970055,0.0916871918809855,0.8705140272827653,0.2136273135799377,121.53,6.953,205,10,1e-05
294,0.9516407547703924,0.0819179888040033,0.8651898482479293,0.2232170165875403,115.97,7.086,210,10,0.1
295,0.9629824306327004,0.0716367348147732,0.8539715388022734,0.2432304194099732,142.412,7.107,210,10,0.001
296,0.944518280351604,0.097128579370535,0.8755353991033984,0.2045291071243136,138.532,6.832,210,10,0.0031622776601680004
297,0.9485707664061324,0.0891411148538998,0.8706190910045389,0.213437484986094,139.374,7.04,210,10,0.01
298,0.9480078271002788,0.0817884273510064,0.8652764901327856,0.223061431517233,139.712,6.882,210,10,0.031622776601683
299,0.9429569922030762,0.10585054475748,0.9012068492517782,0.1571974505577797,141.118,6.912,210,10,0.0001
300,0.9343101694915052,0.1028842458397611,0.943801919409093,0.0756454450415136,144.527,6.98,210,10,1e-05
301,0.9587246550169892,0.0716556867124198,0.854091260507706,0.2430182153923864,148.651,6.982,215,10,0.1
302,0.9392007622457842,0.1026274227,0.8808301726,0.1948788436,152.275,7.273,215,10,0.001
303,0.942245003767972,0.0979282098,0.8762276322,0.203270748,148.424,7.017,215,10,0.0031622776601680004
304,0.9523381566997058,0.0905605068,0.8705100132,0.2136345658,151.07,7.115,215,10,0.01
305,0.948875069085392,0.08284932806,0.8652266181,0.22315099,150.541,7.325,215,10,0.031622776601683
306,0.9446942841410192,0.1083364679,0.904057464,0.1518572668,143.6,7.424,215,10,0.0001
307,0.9352235915609662,0.1108487432,0.9513377334,0.06082544315,147.262,7.293,215,10,1e-05
308,0.9578194556033892,0.07104461213,0.8541187152,0.2429695484,154.812,7.272,220,10,0.1
309,0.9402598704955358,0.1031506596,0.8817047764,0.1932791898,160.225,7.356,220,10,0.001
310,0.9482766215755226,0.09494828661,0.8768980057,0.202051178,152.551,7.303,220,10,0.0031622776601680004
311,0.950988716488156,0.08758286236,0.8710380224,0.2126803341,153.255,7.413,220,10,0.01
312,0.9479364232260288,0.08153360164,0.8653237175,0.2229766175,157.822,7.136,220,10,0.031622776601683
313,0.9371703322703392,0.1099545358,0.9035158271,0.1528732372,157.724,7.518,220,10,0.0001
314,0.9337671131719064,0.1088913907,0.9515238613,0.06045791072,154.281,7.32,220,10,1e-05
315,0.955344325649146,0.07258113437,0.8539855343,0.2432056143,158.893,7.176,225,10,0.1
316,0.9386129723794292,0.1007723245,0.8815723945,0.1935214188,158.19,7.086,225,10,0.001
317,0.9449042724714892,0.09622392777,0.8768070667,0.2022166726,149.822,6.848,225,10,0.0031622776601680004
318,0.9475473134569952,0.09046346066,0.870862257,0.2129980461,157.0,6.746,225,10,0.01
319,0.9476344244556538,0.08175802673,0.865285444,0.223045352,156.075,6.767,225,10,0.031622776601683
320,0.932867465960213,0.1071728858,0.9007710619,0.1580123443,153.642,6.813,225,10,0.0001
321,0.9412144409699296,0.1064919956,0.9445220813,0.07423426138,148.785,6.731,225,10,1e-05
322,0.9575457975381362,0.0710245752,0.8540717781,0.2430527495,164.872,7.299,230,10,0.1
323,0.9473205475101896,0.1036106704,0.8791067277,0.1980263843,161.87,7.171,230,10,0.001
324,0.9459489728029872,0.09868022139,0.8757156173,0.2042015977,165.274,7.0,230,10,0.0031622776601680004
325,0.9520869190354102,0.09172333122,0.8708548426,0.2130114468,171.68,7.047,230,10,0.01
326,0.9495300804744836,0.08118296172,0.8652243163,0.2231551233,169.645,6.886,230,10,0.031622776601683
327,0.941155711099536,0.1119197325,0.8978251717,0.1635106276,167.692,6.877,230,10,0.0001
328,0.9319059755041064,0.1119763104,0.9446488856,0.07398567231,167.944,6.662,230,10,1e-05
329,0.956760284522768,0.07187173967,0.8539729358,0.2432279435,170.193,6.942,235,10,0.1
330,0.9441058100806896,0.1045263263,0.8800162071,0.1963661633,176.226,6.806,235,10,0.001
331,0.944791743470325,0.09874181122,0.876674562,0.2024577793,171.727,6.784,235,10,0.0031622776601680004
332,0.9509173628766882,0.09220201545,0.8708350527,0.2130472145,166.591,7.035,235,10,0.01
333,0.9491816979754306,0.08253497052,0.8651471085,0.2232937597,170.302,6.815,235,10,0.031622776601683
334,0.9422211982268908,0.1076392086,0.8997784168,0.1598670539,171.443,7.057,235,10,0.0001
335,0.9402344735606816,0.1108531023,0.94663844,0.0700809496,174.41,6.758,235,10,1e-05
