,num_recs,user_count,n_trees,search_k,build_time,inference_time,MAP,precisionAt100,recallAt100,ndgcAt100,Custom Precision,Custom Recall
0,100,610,10,10,0.6847908496856691,0.075222015380859,0.000633044903523,0.005114754098360001,0.006640527747906,0.007698978094054,0.8622222222222221,0.007046185930111
1,100,610,10,16,0.452064990997314,0.208112239837646,0.0005985892798460001,0.0049508196721310006,0.0061833427140290005,0.007450515598285001,0.845520833333333,0.0059170492069150005
2,100,610,10,26,0.551836967468261,0.084227800369262,0.0006589266534760001,0.005475409836065001,0.007177918156324001,0.008190396261019,0.8541176470588231,0.007078257047383
3,100,610,10,42,0.564146995544433,0.148957014083862,0.000741860262589,0.005672131147540001,0.007808113864173001,0.008810636481649,0.8592696629213481,0.008460440450801
4,100,610,10,69,0.518309831619262,0.17788100242614702,0.0006699803620730001,0.005606557377049,0.007443891597825001,0.008407650878614,0.866666666666666,0.008135899161928
5,100,610,10,112,0.405345201492309,0.26724696159362704,0.0006644525872420001,0.006196721311475001,0.009559746625598001,0.009289742266107001,0.8469322344322341,0.009440010766731
6,100,610,10,183,0.5735642910003661,0.09946584701538001,0.0008064414161980001,0.006,0.009784077368874001,0.009389500366601002,0.8245941558441551,0.009117239680090001
7,100,610,10,297,0.6321551799774171,0.11273002624511701,0.000584803305696,0.005573770491803001,0.008993411378802,0.008465903646488,0.8211382113821131,0.008777941360472
8,100,610,10,483,0.558764934539794,0.12078404426574701,0.0005335391167410001,0.005934426229508001,0.009925894848562001,0.008742005863932001,0.8483122362869191,0.009591005832344
9,100,610,10,784,0.5596630573272701,0.139925003051757,0.0006494267938580001,0.006098360655737001,0.010124456879078,0.009301030239435001,0.850463458110516,0.009867430918226
10,100,610,10,1274,0.5805649757385251,0.169228076934814,0.000672286435319,0.0062295081967210005,0.010016964261924001,0.009457183776918001,0.9005331510594661,0.011118168304299
11,100,610,10,2069,0.5608000755310051,0.29105091094970703,0.0007219598065680001,0.005967213114754,0.00984587123754,0.009524393599216,0.8767350928641251,0.011152474848137
12,100,610,10,3359,0.564099788665771,0.24270105361938402,0.00071119066381,0.006426229508196,0.010738530168885001,0.010011654125137001,0.8639487660106211,0.01175461222171
13,100,610,10,5455,0.5616130828857421,0.34432220458984303,0.000616118859507,0.006491803278688001,0.010359137785068001,0.009651030509211001,0.8480519480519481,0.01098455510437
14,100,610,10,8858,0.584734916687011,0.48065996170043906,0.000608866548593,0.006426229508196,0.010695971607361,0.009710305643168,0.8612039775406111,0.011462243651698002
15,100,610,10,14384,0.568051099777221,0.7146940231323241,0.000556168702385,0.006131147540983001,0.010185749737165,0.009229417945752001,0.852982954545454,0.010810380431547001
16,100,610,10,23357,0.48920297622680603,1.110239028930664,0.000589221014315,0.006163934426229,0.010437918825954,0.009405943557723001,0.85541351010101,0.011070060599042001
17,100,610,10,37926,0.530411958694458,1.474241971969604,0.000583383898624,0.006098360655737001,0.010275465277791001,0.009313394633068,0.852541544477028,0.010898039605888001
18,100,610,10,61584,0.577005863189697,2.149669170379638,0.0005861408692260001,0.006131147540983001,0.010299573281648001,0.009347721621939,0.852541544477028,0.010923426759988001
19,100,610,10,100000,0.572212219238281,2.430773019790649,0.0005861408692260001,0.006131147540983001,0.010299573281648001,0.009347721621939,0.852541544477028,0.010923426759988001
20,100,610,16,10,0.555397987365722,0.088267087936401,0.000806070594676,0.0055081967213110004,0.007214925895972,0.008509611254952,0.8356209150326791,0.007689719344182001
